Time (min),Monomer Conversion,Polymer Wt Fraction,Mn (g/mol),Mw (g/mol),# Monomers,# Radical Chains RR,# Radical Chains BS,# Intact Chains,# Bonds
2547.69,0.991617,0.00838285,664.912,2335.03,396797484,6,0,999997,2202667
2547.83,0.991617,0.00838249,664.884,2334.75,396797625,8,0,999996,2202525
2548.01,0.991618,0.00838179,664.828,2333.89,396797890,6,2,999997,2202243
2548.17,0.991618,0.0083815,664.805,2333.58,396798024,6,0,999997,2202127
2548.34,0.991619,0.00838093,664.76,2333.26,396798246,6,2,999997,2201898
2548.5,0.991619,0.00838078,664.748,2333.23,396798317,2,0,999999,2201836
2548.69,0.99162,0.00838038,664.716,2333.05,396798454,6,2,999997,2201678
2548.84,0.99162,0.00837987,664.676,2332.68,396798678,4,0,999998,2201474
2549.01,0.99162,0.00837971,664.663,2332.61,396798715,6,1,999997,2201410
2549.17,0.991621,0.00837947,664.643,2332.5,396798833,4,2,999998,2201311
2549.34,0.991621,0.00837909,664.613,2332.39,396798990,6,0,999997,2201161
2549.5,0.991621,0.00837871,664.583,2332.17,396799145,4,0,999998,2201007
2549.67,0.991621,0.00837859,664.574,2332.11,396799177,2,2,999999,2200958
2549.83,0.991622,0.00837809,664.534,2331.58,396799376,4,1,999998,2200759
2550,0.991622,0.00837778,664.51,2331.38,396799511,4,1,999998,2200636
2550.17,0.991623,0.00837698,664.447,2330.68,396799829,6,2,999997,2200319
2550.35,0.991623,0.00837656,664.413,2330.43,396799987,4,2,999998,2200150
2550.53,0.991624,0.00837624,664.387,2330.18,396800133,4,0,999998,2200019
2550.68,0.991624,0.00837597,664.366,2330.05,396800209,6,1,999997,2199915
2550.85,0.991624,0.00837568,664.343,2329.96,396800337,6,2,999997,2199796
2551,0.991625,0.00837496,664.286,2329.14,396800587,8,2,999996,2199509
2551.17,0.991625,0.00837443,664.244,2328.72,396800786,8,2,999996,2199298
2551.33,0.991626,0.00837402,664.211,2328.33,396801021,4,0,999998,2199131
2551.5,0.991626,0.00837349,664.169,2328.01,396801198,8,2,999996,2198920
2551.69,0.991627,0.00837312,664.14,2327.79,396801384,0,0,1000000,2198770
2551.84,0.991628,0.00837243,664.085,2327.05,396801657,4,0,999998,2198495
2552.01,0.991628,0.008372,664.052,2326.8,396801797,4,2,999998,2198325
2552.18,0.991628,0.00837159,664.019,2326.55,396801992,4,0,999998,2198160
2552.34,0.991629,0.00837123,663.99,2326.14,396802064,4,2,999998,2198014
2552.51,0.991629,0.00837077,663.954,2325.87,396802321,2,0,999999,2197832
2552.67,0.991629,0.0083706,663.94,2325.81,396802392,0,0,1000000,2197762
2552.87,0.99163,0.0083702,663.909,2325.61,396802531,4,2,999998,2197605
2553,0.99163,0.00836978,663.875,2325.4,396802680,10,2,999995,2197438
2553.18,0.99163,0.00836945,663.849,2325.25,396802810,4,2,999998,2197302
2553.34,0.991631,0.00836902,663.815,2325.04,396803002,6,2,999997,2197134
2553.5,0.991631,0.00836875,663.794,2324.93,396803121,6,1,999997,2197025
2553.67,0.991631,0.00836872,663.791,2324.93,396803144,2,0,999999,2197009
2553.84,0.991632,0.00836798,663.732,2324.17,396803385,6,2,999997,2196715
2554,0.991632,0.00836746,663.691,2323.78,396803633,4,2,999998,2196508
2554.19,0.991633,0.00836665,663.627,2322.86,396803897,8,2,999996,2196184
2554.35,0.991634,0.00836622,663.593,2322.56,396804143,2,0,999999,2196010
2554.5,0.991634,0.00836598,663.574,2322.47,396804213,2,2,999999,2195914
2554.67,0.991634,0.00836561,663.544,2322.33,396804384,6,0,999997,2195767
2554.84,0.991635,0.00836504,663.499,2321.95,396804591,4,2,999998,2195540
2555.01,0.991635,0.00836465,663.468,2321.77,396804773,2,0,999999,2195380
2555.18,0.991636,0.00836389,663.408,2321.01,396805077,2,0,999999,2195076
2555.34,0.991636,0.0083637,663.393,2320.95,396805127,2,2,999999,2195003
2555.51,0.991637,0.00836332,663.363,2320.69,396805289,2,2,999999,2194849
2555.68,0.991637,0.00836284,663.324,2320.09,396805492,4,1,999998,2194657
2555.85,0.991638,0.00836238,663.288,2319.78,396805652,4,2,999998,2194475
2556,0.991638,0.00836152,663.22,2319.11,396806019,6,0,999997,2194132
2556.18,0.991639,0.00836145,663.214,2319.1,396806041,6,2,999997,2194102
2556.35,0.991639,0.00836077,663.161,2318.43,396806247,4,2,999998,2193831
2556.51,0.991639,0.00836063,663.149,2318.33,396806381,2,0,999999,2193772
2556.67,0.99164,0.00836028,663.121,2318.22,396806498,8,2,999996,2193634
2556.84,0.99164,0.00836004,663.103,2318.1,396806609,8,0,999996,2193541
2557,0.99164,0.00835974,663.079,2317.88,396806736,2,0,999999,2193417
2557.17,0.991641,0.00835914,663.031,2317.37,396806966,4,2,999998,2193176
2557.33,0.991641,0.00835857,662.986,2316.95,396807201,6,0,999997,2192950
2557.52,0.991642,0.00835803,662.943,2316.48,396807420,4,0,999998,2192732
2557.68,0.991642,0.00835776,662.922,2316.4,396807527,4,0,999998,2192625
2557.85,0.991642,0.00835748,662.899,2316.3,396807607,4,1,999998,2192513
2558,0.991643,0.00835714,662.872,2316.07,396807757,6,2,999997,2192378
2558.17,0.991643,0.00835671,662.839,2315.85,396807934,6,1,999997,2192208
2558.33,0.991644,0.0083559,662.775,2315.31,396808253,8,1,999996,2191885
2558.51,0.991645,0.00835537,662.732,2315,396808451,8,2,999996,2191672
2558.68,0.991645,0.00835468,662.677,2314.42,396808744,4,2,999998,2191392
2558.85,0.991646,0.0083543,662.648,2314.2,396808892,8,2,999996,2191245
2559,0.991646,0.00835419,662.639,2314.16,396808957,2,0,999999,2191196
2559.17,0.991646,0.00835396,662.62,2314.06,396809016,4,2,999998,2191105
2559.34,0.991646,0.00835374,662.603,2313.95,396809125,4,1,999998,2191018
2559.52,0.991647,0.00835346,662.581,2313.76,396809242,4,2,999998,2190905
2559.67,0.991647,0.00835291,662.537,2313.44,396809433,4,2,999998,2190684
2559.83,0.991648,0.00835216,662.478,2312.63,396809766,4,0,999998,2190386
2560.01,0.991648,0.0083519,662.457,2312.54,396809863,2,2,999999,2190278
2560.2,0.991648,0.00835167,662.439,2312.46,396809938,4,2,999998,2190190
2560.34,0.991648,0.00835144,662.421,2312.14,396809981,2,2,999999,2190097
2560.52,0.991649,0.00835091,662.379,2311.7,396810266,4,0,999998,2189886
2560.67,0.991649,0.00835068,662.36,2311.55,396810338,4,2,999998,2189793
2560.84,0.99165,0.00835001,662.307,2311.19,396810581,4,2,999998,2189524
2561.02,0.99165,0.00834984,662.293,2311.12,396810663,6,2,999997,2189456
2561.17,0.991651,0.0083493,662.25,2310.77,396810873,6,2,999997,2189240
2561.36,0.991651,0.00834868,662.202,2310.21,396811075,4,2,999998,2188993
2561.5,0.991652,0.00834823,662.165,2309.97,396811329,4,2,999998,2188810
2561.67,0.991652,0.00834783,662.134,2309.69,396811488,8,2,999996,2188656
2561.83,0.991653,0.00834748,662.106,2309.08,396811640,4,0,999998,2188512
2562.03,0.991653,0.00834662,662.038,2308.4,396811967,4,2,999998,2188169
2562.17,0.991653,0.00834651,662.03,2308.39,396812007,8,2,999996,2188127
2562.34,0.991654,0.00834607,661.995,2308.2,396812203,4,0,999998,2187949
2562.5,0.991654,0.00834565,661.961,2307.9,396812372,4,0,999998,2187780
2562.68,0.991655,0.00834529,661.932,2307.69,396812493,8,2,999996,2187637
2562.83,0.991655,0.00834499,661.909,2307.56,396812603,6,2,999997,2187517
2563.03,0.991655,0.00834481,661.894,2307.52,396812686,4,2,999998,2187443
2563.18,0.991655,0.00834457,661.876,2307.38,396812784,4,1,999998,2187348
2563.33,0.991656,0.00834418,661.845,2307.05,396812952,4,2,999998,2187192
2563.51,0.991656,0.00834381,661.815,2306.92,396813088,4,2,999998,2187044
2563.67,0.991657,0.00834345,661.787,2306.76,396813255,2,0,999999,2186898
2563.83,0.991657,0.00834328,661.773,2306.72,396813325,2,0,999999,2186828
2564,0.991657,0.00834277,661.733,2306.21,396813520,8,0,999996,2186630
2564.18,0.991657,0.00834262,661.721,2306.12,396813575,4,1,999998,2186568
2564.34,0.991658,0.00834205,661.676,2305.51,396813814,2,0,999999,2186339
2564.51,0.991658,0.0083417,661.648,2305.39,396813940,4,2,999998,2186200
2564.69,0.991659,0.00834145,661.628,2305.29,396814055,4,0,999998,2186097
2564.83,0.991659,0.00834086,661.581,2304.55,396814281,2,2,999999,2185862
2565.01,0.99166,0.00834028,661.535,2304.31,396814494,8,1,999996,2185634
2565.17,0.99166,0.00833987,661.503,2304.12,396814673,2,2,999999,2185465
2565.34,0.991661,0.00833944,661.469,2303.82,396814857,4,0,999998,2185295
2565.51,0.991661,0.00833899,661.433,2303.59,396814995,6,2,999997,2185116
2565.68,0.991661,0.00833876,661.415,2303.54,396815119,4,2,999998,2185024
2565.84,0.991662,0.00833816,661.367,2302.98,396815373,2,0,999999,2184780
2566,0.991663,0.00833746,661.311,2302.41,396815651,4,0,999998,2184501
2566.17,0.991663,0.00833713,661.286,2302.28,396815783,2,0,999999,2184370
2566.34,0.991663,0.00833674,661.255,2302.13,396815919,6,1,999997,2184217
2566.52,0.991664,0.00833639,661.227,2301.96,396816072,6,1,999997,2184075
2566.67,0.991664,0.00833613,661.206,2301.76,396816165,6,2,999997,2183972
2566.83,0.991664,0.0083356,661.164,2301.31,396816393,6,0,999997,2183758
2567.02,0.991665,0.00833533,661.143,2301.2,396816499,4,1,999998,2183651
2567.17,0.991665,0.00833513,661.127,2301.16,396816580,6,0,999997,2183571
2567.34,0.991665,0.00833486,661.105,2301.03,396816685,10,0,999995,2183464
2567.51,0.991666,0.00833416,661.05,2300.51,396816972,2,0,999999,2183181
2567.68,0.991666,0.00833366,661.01,2300.13,396817121,6,2,999997,2182984
2567.84,0.991667,0.00833303,660.96,2299.62,396817399,8,2,999996,2182733
2568.01,0.991667,0.00833277,660.94,2299.47,396817529,0,0,1000000,2182625
2568.17,0.991668,0.0083323,660.902,2299.2,396817718,2,0,999999,2182435
2568.35,0.991668,0.008332,660.879,2299.09,396817833,4,0,999998,2182319
2568.51,0.991669,0.00833138,660.829,2298.7,396818067,6,2,999997,2182070
2568.67,0.991669,0.00833063,660.77,2298.01,396818378,6,2,999997,2181771
2568.84,0.99167,0.00833006,660.725,2297.52,396818607,6,0,999997,2181544
2569.01,0.99167,0.0083295,660.68,2297.08,396818821,8,2,999996,2181318
2569.17,0.991671,0.00832911,660.649,2296.93,396818994,2,0,999999,2181159
2569.35,0.991672,0.00832808,660.568,2296.09,396819396,4,2,999998,2180750
2569.51,0.991672,0.00832771,660.538,2295.83,396819527,4,2,999998,2180600
2569.67,0.991672,0.00832757,660.527,2295.76,396819607,6,0,999997,2180544
2569.84,0.991673,0.00832688,660.472,2294.91,396819843,8,2,999996,2180270
2570,0.991674,0.00832623,660.421,2294.38,396820102,6,2,999997,2180008
2570.19,0.991674,0.00832587,660.393,2294.25,396820268,4,2,999998,2179866
2570.34,0.991674,0.00832553,660.366,2294.03,396820426,0,0,1000000,2179728
2570.5,0.991675,0.00832507,660.329,2293.77,396820610,2,0,999999,2179543
2570.71,0.991675,0.00832501,660.324,2293.77,396820635,2,0,999999,2179518
2570.84,0.991675,0.00832461,660.293,2293.51,396820795,0,0,1000000,2179359
2571,0.991676,0.00832416,660.257,2293.07,396820969,4,1,999998,2179181
2571.19,0.991676,0.00832395,660.24,2292.98,396821057,4,0,999998,2179095
2571.36,0.991676,0.00832371,660.221,2292.82,396821102,6,2,999997,2179001
2571.51,0.991676,0.00832352,660.206,2292.72,396821186,4,2,999998,2178923
2571.7,0.991677,0.00832324,660.184,2292.6,396821345,0,0,1000000,2178809
2571.84,0.991677,0.00832262,660.134,2292.11,396821538,6,2,999997,2178564
2572,0.991678,0.0083224,660.117,2292.06,396821665,8,1,999996,2178477
2572.17,0.991678,0.00832176,660.066,2291.68,396821910,6,1,999997,2178222
2572.34,0.991679,0.00832135,660.034,2291.4,396822096,4,0,999998,2178056
2572.51,0.991679,0.00832104,660.009,2291.1,396822163,2,2,999999,2177930
2572.67,0.991679,0.00832069,659.981,2290.97,396822340,6,2,999997,2177792
2572.84,0.99168,0.00832014,659.938,2290.55,396822555,4,2,999998,2177573
2573,0.99168,0.00831973,659.905,2290.42,396822746,2,0,999999,2177407
2573.17,0.991681,0.00831921,659.864,2290.09,396822949,6,0,999997,2177202
2573.33,0.991681,0.00831898,659.846,2290.01,396823026,2,2,999999,2177107
2573.54,0.991681,0.00831869,659.823,2289.9,396823156,2,2,999999,2176989
2573.67,0.991682,0.0083184,659.8,2289.66,396823271,8,0,999996,2176879
2573.84,0.991682,0.00831797,659.766,2289.37,396823445,6,0,999997,2176706
2574,0.991682,0.00831769,659.744,2289.05,396823561,2,0,999999,2176592
2574.17,0.991683,0.00831726,659.709,2288.74,396823734,4,0,999998,2176418
2574.34,0.991683,0.00831703,659.691,2288.64,396823827,2,0,999999,2176326
2574.5,0.991683,0.00831673,659.668,2288.53,396823935,4,2,999998,2176209
2574.67,0.991684,0.00831631,659.634,2288.35,396824105,2,1,999999,2176038
2574.83,0.991684,0.00831587,659.599,2287.87,396824256,6,2,999997,2175863
2575,0.991685,0.00831466,659.503,2286.86,396824766,6,1,999997,2175380
2575.17,0.991686,0.00831415,659.463,2286.42,396824976,4,0,999998,2175176
2575.34,0.991686,0.00831395,659.447,2286.32,396825054,8,0,999996,2175096
2575.51,0.991686,0.00831361,659.42,2286.12,396825181,4,2,999998,2174957
2575.67,0.991687,0.00831326,659.392,2285.91,396825332,4,0,999998,2174820
2575.89,0.991687,0.00831308,659.378,2285.82,396825410,0,0,1000000,2174744
2576,0.991687,0.00831292,659.365,2285.73,396825464,8,0,999996,2174686
2576.17,0.991687,0.00831269,659.347,2285.65,396825554,4,1,999998,2174592
2576.34,0.991688,0.00831232,659.318,2285.38,396825666,4,2,999998,2174444
2576.51,0.991688,0.00831163,659.263,2284.97,396825963,4,2,999998,2174168
2576.67,0.991689,0.00831102,659.214,2284.6,396826223,4,2,999998,2173921
2576.83,0.99169,0.00831042,659.167,2284.27,396826463,8,1,999996,2173686
2577,0.99169,0.00831031,659.158,2284.25,396826515,2,0,999999,2173638
2577.17,0.99169,0.00830974,659.113,2283.9,396826693,6,2,999997,2173413
2577.33,0.99169,0.00830946,659.091,2283.83,396826840,4,2,999998,2173299
2577.51,0.991691,0.00830907,659.06,2283.63,396826985,4,1,999998,2173142
2577.68,0.991691,0.00830852,659.016,2283.18,396827203,8,1,999996,2172923
2577.84,0.991692,0.008308,658.975,2282.85,396827420,4,2,999998,2172713
2578.02,0.991692,0.00830752,658.937,2282.48,396827596,4,2,999998,2172523
2578.17,0.991693,0.00830696,658.893,2281.91,396827826,6,2,999997,2172300
2578.33,0.991693,0.00830669,658.871,2281.83,396827943,6,2,999997,2172192
2578.52,0.991694,0.00830616,658.829,2281.5,396828147,6,2,999997,2171978
2578.67,0.991694,0.00830562,658.786,2280.6,396828330,6,2,999997,2171762
2578.83,0.991695,0.00830521,658.753,2280.29,396828544,10,2,999995,2171600
2579.02,0.991695,0.0083049,658.729,2280.05,396828628,4,2,999998,2171473
2579.19,0.991695,0.00830468,658.711,2279.89,396828754,4,2,999998,2171384
2579.37,0.991696,0.00830445,658.693,2279.79,396828848,4,1,999998,2171293
2579.5,0.991696,0.00830418,658.672,2279.74,396828968,2,0,999999,2171185
2579.67,0.991696,0.00830399,658.657,2279.67,396829008,6,2,999997,2171112
2579.84,0.991696,0.00830366,658.631,2279.47,396829128,6,2,999997,2170978
2580.02,0.991697,0.00830293,658.573,2278.92,396829443,2,2,999999,2170684
2580.17,0.991697,0.00830275,658.558,2278.87,396829542,2,0,999999,2170611
2580.34,0.991698,0.00830245,658.534,2278.75,396829650,4,2,999998,2170492
2580.5,0.991698,0.00830182,658.484,2278.42,396829896,4,2,999998,2170239
2580.67,0.991699,0.00830118,658.434,2277.92,396830135,6,2,999997,2169984
2580.84,0.991699,0.0083007,658.396,2277.63,396830341,4,2,999998,2169793
2581,0.991699,0.00830056,658.385,2277.59,396830412,6,0,999997,2169739
2581.17,0.9917,0.00830028,658.363,2277.52,396830515,4,2,999998,2169625
2581.34,0.9917,0.00829996,658.337,2277.34,396830650,8,0,999996,2169500
2581.51,0.9917,0.00829958,658.307,2277.14,396830811,2,0,999999,2169342
2581.67,0.991701,0.00829931,658.286,2276.96,396830918,2,0,999999,2169235
2581.84,0.991701,0.00829924,658.28,2276.94,396830941,6,0,999997,2169210
2582,0.991702,0.00829847,658.219,2276.08,396831253,4,0,999998,2168899
2582.17,0.991702,0.00829809,658.189,2275.82,396831370,6,2,999997,2168749
2582.35,0.991702,0.00829774,658.161,2275.61,396831529,6,2,999997,2168611
2582.5,0.991703,0.00829685,658.09,2274.88,396831874,10,2,999995,2168255
2582.67,0.991703,0.00829659,658.07,2274.77,396831961,6,2,999997,2168150
2582.84,0.991704,0.0082964,658.055,2274.68,396832048,6,2,999997,2168075
2583.01,0.991704,0.00829594,658.018,2274.38,396832266,2,0,999999,2167887
2583.17,0.991704,0.00829557,657.989,2274.21,396832413,4,0,999998,2167739
2583.33,0.991705,0.00829509,657.951,2273.91,396832570,6,2,999997,2167549
2583.51,0.991705,0.00829468,657.918,2273.47,396832768,4,0,999998,2167384
2583.67,0.991706,0.00829425,657.884,2273.2,396832895,6,2,999997,2167213
2583.85,0.991706,0.00829372,657.842,2272.91,396833146,4,2,999998,2166998
2584,0.991707,0.00829342,657.819,2272.83,396833252,10,1,999995,2166884
2584.18,0.991707,0.0082933,657.809,2272.81,396833306,4,2,999998,2166833
2584.33,0.991707,0.00829313,657.795,2272.74,396833386,8,0,999996,2166764
2584.52,0.991708,0.00829215,657.718,2271.83,396833783,2,0,999999,2166370
2584.67,0.991708,0.00829186,657.694,2271.57,396833898,4,0,999998,2166254
2584.84,0.991708,0.0082915,657.666,2271.34,396834042,4,0,999998,2166110
2585.03,0.991709,0.00829072,657.604,2270.54,396834353,4,0,999998,2165799
2585.17,0.99171,0.00829041,657.58,2270.34,396834464,6,2,999997,2165677
2585.34,0.99171,0.00829002,657.549,2270.1,396834605,8,2,999996,2165522
2585.5,0.99171,0.00828979,657.53,2269.99,396834728,2,0,999999,2165425
2585.69,0.99171,0.00828949,657.506,2269.88,396834839,4,2,999998,2165306
2585.86,0.991711,0.00828927,657.489,2269.74,396834931,4,1,999998,2165217
2586,0.991711,0.00828865,657.44,2269.33,396835182,4,0,999998,2164970
2586.2,0.991712,0.00828844,657.424,2269.27,396835255,4,2,999998,2164888
2586.35,0.991712,0.00828826,657.409,2269.18,396835322,4,2,999998,2164813
2586.5,0.991712,0.00828766,657.361,2268.52,396835554,6,2,999997,2164575
2586.68,0.991713,0.00828744,657.344,2268.4,396835668,2,0,999999,2164485
2586.83,0.991713,0.00828709,657.316,2268.15,396835804,6,0,999997,2164347
2587,0.991713,0.00828699,657.309,2268.14,396835839,8,1,999996,2164310
2587.18,0.991713,0.00828693,657.304,2268.12,396835866,6,0,999997,2164285
2587.34,0.991713,0.00828668,657.284,2267.99,396835973,2,0,999999,2164180
2587.5,0.991714,0.0082864,657.262,2267.89,396836067,4,2,999998,2164072
2587.67,0.991714,0.00828613,657.24,2267.51,396836189,6,0,999997,2163962
2587.85,0.991714,0.00828606,657.235,2267.47,396836218,2,0,999999,2163935
2588,0.991714,0.00828572,657.208,2267.29,396836354,4,0,999998,2163798
2588.18,0.991715,0.00828523,657.169,2266.83,396836554,0,0,1000000,2163600
2588.34,0.991715,0.00828498,657.149,2266.68,396836618,4,2,999998,2163503
2588.5,0.991715,0.00828479,657.134,2266.58,396836726,4,0,999998,2163426
2588.67,0.991715,0.00828466,657.123,2266.56,396836778,4,1,999998,2163373
2588.84,0.991716,0.0082843,657.095,2265.92,396836924,2,1,999999,2163227
2589.01,0.991716,0.00828349,657.031,2265.43,396837244,4,0,999998,2162908
2589.2,0.991717,0.00828327,657.013,2265.24,396837332,4,1,999998,2162817
2589.33,0.991717,0.00828298,656.99,2265.12,396837423,6,2,999997,2162703
2589.5,0.991717,0.00828258,656.958,2264.86,396837564,8,2,999996,2162543
2589.67,0.991718,0.00828223,656.931,2264.68,396837752,2,0,999999,2162401
2589.84,0.991718,0.00828196,656.909,2264.58,396837862,2,0,999999,2162291
2590,0.991719,0.00828135,656.861,2264.09,396838104,2,0,999999,2162049
2590.18,0.991719,0.0082806,656.802,2263.44,396838378,6,2,999997,2161752
2590.34,0.99172,0.00828029,656.777,2263.27,396838496,4,2,999998,2161625
2590.5,0.99172,0.00827997,656.751,2263.1,396838655,4,0,999998,2161497
2590.68,0.99172,0.00827968,656.729,2262.91,396838762,4,2,999998,2161383
2590.85,0.991721,0.00827911,656.684,2262.66,396838995,6,0,999997,2161156
2591.01,0.991721,0.00827898,656.673,2262.61,396839042,4,2,999998,2161103
2591.18,0.991721,0.00827878,656.657,2262.54,396839115,8,2,999996,2161022
2591.34,0.991721,0.00827861,656.644,2262.5,396839187,4,1,999998,2160954
2591.5,0.991722,0.00827809,656.603,2262.15,396839396,6,1,999997,2160748
2591.67,0.991722,0.00827785,656.584,2262.09,396839494,4,2,999998,2160650
2591.85,0.991722,0.0082777,656.571,2262.02,396839534,2,2,999999,2160587
2592.04,0.991723,0.00827716,656.528,2261.48,396839778,6,0,999997,2160373
2592.18,0.991723,0.00827662,656.486,2261.06,396839982,6,2,999997,2160157
2592.35,0.991724,0.00827643,656.471,2260.98,396840058,4,2,999998,2160081
2592.5,0.991724,0.00827594,656.432,2260.57,396840270,0,0,1000000,2159884
2592.68,0.991725,0.00827536,656.386,2259.93,396840479,4,2,999998,2159651
2592.84,0.991725,0.00827505,656.361,2259.78,396840606,4,1,999998,2159529
2593,0.991726,0.00827444,656.313,2259.35,396840864,6,0,999997,2159287
2593.17,0.991726,0.0082742,656.294,2259.28,396840949,6,2,999997,2159188
